customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_sum
15330.0,62.0,2,714.96,3,1,2,6
15331.0,463.0,4,755.41,1,2,2,5
15332.0,486.0,6,6553.74,1,3,4,8
15333.0,0.0,1,1028.56,4,1,3,8
15334.0,187.0,3,351.67,2,2,2,6
15335.0,0.0,1,173.97,4,1,1,6
15336.0,640.0,1,240.5,1,1,1,3
15337.0,668.0,2,344.72,1,1,2,4
15338.0,0.0,1,283.43,4,1,1,6
15339.0,245.0,11,1634.09,2,4,3,9
15340.0,0.0,1,105.5,4,1,1,6
15341.0,0.0,3,2401.02,4,2,4,10
15342.0,306.0,2,391.76,2,1,2,5
15343.0,0.0,1,364.5,4,1,2,7
15344.0,90.0,5,476.58,3,3,2,8
15345.0,244.0,2,367.69,2,1,2,5
15346.0,40.0,4,591.65,3,2,2,7
15347.0,486.0,6,1333.9,1,3,3,7
15348.0,0.0,1,158.04,4,1,1,6
15349.0,219.0,2,473.81,2,1,2,5
15350.0,698.0,2,663.25,1,1,2,4
15351.0,31.0,15,3615.18,3,4,4,11
15352.0,461.0,1,114.95,1,1,1,3
15353.0,492.0,8,3154.05,1,3,4,8
15354.0,0.0,7,-94.8,4,3,1,8
15355.0,61.0,2,277.05,3,1,1,5
15356.0,122.0,13,3464.95,2,4,4,10
15357.0,0.0,1,-36.75,4,1,1,6
15358.0,2.0,55,16837.35,3,4,4,11
15359.0,465.0,9,162.6,1,4,1,6
15360.0,0.0,1,427.93,4,1,2,7
15361.0,703.0,4,689.07,1,2,2,5
15362.0,1063.0,2,613.08,1,1,2,4
15363.0,7.0,3,996.16,3,2,3,8
15364.0,216.0,2,913.19,2,1,3,6
15365.0,183.0,15,3573.26,2,4,4,10
15366.0,523.0,7,2389.08,1,3,4,8
15367.0,99.0,13,5005.7300000000005,3,4,4,11
15368.0,426.0,2,722.74,1,1,2,4
15369.0,369.0,13,1713.39,1,4,3,8
15370.0,31.0,9,3713.51,3,4,4,11
15371.0,0.0,1,59.400000000000006,4,1,1,6
15372.0,428.0,10,5954.42,1,4,4,9
15373.0,254.0,18,3218.59,2,4,4,10
15374.0,278.0,2,307.32,2,1,1,4
15375.0,0.0,1,60.959999999999994,4,1,1,6
15376.0,340.0,3,1233.3600000000001,2,2,3,7
15377.0,667.0,5,1179.95,1,3,3,7
15378.0,642.0,2,246.5,1,1,1,3
15379.0,99.0,9,4806.4400000000005,3,4,4,11
15380.0,333.0,13,3422.2000000000003,2,4,4,10
15381.0,67.0,6,1887.62,3,3,3,9
15382.0,127.0,20,13646.5,2,4,4,10
15383.0,0.0,1,-10.5,4,1,1,6
15384.0,666.0,5,2014.49,1,3,3,7
15385.0,365.0,3,942.08,2,2,3,7
15386.0,188.0,1,394.14,2,1,2,5
15387.0,612.0,1,468.65,1,1,2,4
15388.0,0.0,1,140.54,4,1,1,6
15389.0,608.0,5,2733.8,1,3,4,8
15390.0,487.0,2,1216.66,1,1,3,5
15391.0,615.0,2,282.92,1,1,1,3
15392.0,2.0,8,2891.82,3,3,4,10
15393.0,283.0,5,891.34,2,3,3,8
15394.0,456.0,13,5251.4,1,4,4,9
15395.0,0.0,1,107.45,4,1,1,6
15396.0,585.0,2,796.38,1,1,2,4
15397.0,0.0,1,94.0,4,1,1,6
15398.0,0.0,3,1339.63,4,2,3,9
15399.0,121.0,3,815.77,2,2,2,6
15400.0,124.0,9,1252.8,2,4,3,9
15401.0,0.0,2,216.95000000000002,4,1,1,6
15402.0,0.0,7,1816.64,4,3,3,10
15403.0,582.0,2,170.88,1,1,1,3
15404.0,0.0,1,257.06,4,1,1,6
15405.0,280.0,2,659.84,2,1,2,5
15406.0,39.0,6,891.77,3,3,3,9
15407.0,96.0,4,1056.44,3,2,3,8
15408.0,0.0,1,267.18,4,1,1,6
15409.0,528.0,2,117.2,1,1,1,3
15410.0,306.0,10,4685.72,2,4,4,10
15411.0,66.0,5,1346.38,3,3,3,9
15412.0,0.0,1,190.53,4,1,1,6
15413.0,436.0,7,-2531.3799999999997,1,3,1,5
15414.0,37.0,3,774.9000000000001,3,2,2,7
15415.0,0.0,1,572.8100000000001,4,1,2,7
15416.0,4.0,9,4554.65,3,4,4,11
15417.0,0.0,1,508.8,4,1,2,7
15418.0,427.0,2,452.32,1,1,2,4
15419.0,0.0,1,135.86,4,1,1,6
15420.0,700.0,6,743.0,1,3,2,6
15421.0,1.0,10,3805.34,3,4,4,11
15422.0,367.0,8,1615.02,1,3,3,7
15423.0,334.0,4,219.14,2,2,1,5
15424.0,670.0,3,597.78,1,2,2,5
15425.0,608.0,4,1944.57,1,2,3,6
15426.0,183.0,11,2592.95,2,4,4,10
15427.0,183.0,3,1483.14,2,2,3,7
15428.0,373.0,4,762.75,1,2,2,5
15429.0,0.0,3,364.90000000000003,4,2,2,8
15430.0,583.0,3,903.75,1,2,3,6
15431.0,0.0,1,153.24,4,1,1,6
15432.0,0.0,4,301.26,4,2,1,7
15433.0,67.0,3,417.87,3,2,2,7
15434.0,122.0,13,2517.11,2,4,4,10
15435.0,0.0,1,149.29,4,1,1,6
15436.0,0.0,3,1122.53,4,2,3,9
15437.0,464.0,2,393.45,1,1,2,4
15438.0,0.0,1,156.57999999999998,4,1,1,6
15439.0,396.0,4,1269.05,1,2,3,6
15440.0,0.0,3,383.68,4,2,2,8
15441.0,396.0,3,1254.21,1,2,3,6
15442.0,221.0,1,594.0,2,1,2,5
15443.0,121.0,16,5116.14,2,4,4,10
15444.0,0.0,2,1418.26,4,1,3,8
15445.0,0.0,2,284.5,4,1,1,6
15446.0,615.0,5,398.85,1,3,2,6
15447.0,0.0,6,484.93,4,3,2,9
15448.0,649.0,2,788.81,1,1,2,4
15449.0,37.0,5,971.22,3,3,3,9
15450.0,91.0,1,429.84,3,1,2,6
15451.0,700.0,2,233.21,1,1,1,3
15452.0,61.0,6,1799.1100000000001,3,3,3,9
15453.0,121.0,7,1388.37,2,3,3,8
15454.0,364.0,2,307.69,2,1,1,4
15455.0,0.0,1,38.25,4,1,1,6
15456.0,342.0,10,2119.27,2,4,3,9
15457.0,0.0,1,237.07,4,1,1,6
15458.0,667.0,2,370.43999999999994,1,1,2,4
15459.0,0.0,2,202.82999999999998,4,1,1,6
15460.0,0.0,1,216.76,4,1,1,6
15461.0,581.0,3,391.29999999999995,1,2,2,5
15462.0,185.0,4,737.05,2,2,2,6
15463.0,61.0,1,126.14,3,1,1,5
15464.0,224.0,1,1048.85,2,1,3,6
15465.0,5.0,39,12226.15,3,4,4,11
15466.0,372.0,4,1571.01,1,2,3,6
15467.0,65.0,4,511.88,3,2,2,7
15468.0,244.0,7,1387.48,2,3,3,8
15469.0,33.0,6,834.4,3,3,2,8
15470.0,0.0,1,63.419999999999995,4,1,1,6
15471.0,152.0,3,1316.56,2,2,3,7
15472.0,0.0,1,371.56,4,1,2,7
15473.0,1.0,11,1740.0,3,4,3,10
15474.0,0.0,1,163.1,4,1,1,6
15475.0,0.0,1,454.10999999999996,4,1,2,7
15476.0,365.0,5,2180.28,2,3,3,8
15477.0,0.0,1,368.4,4,1,2,7
15478.0,0.0,3,2024.98,4,2,3,9
15479.0,912.0,1,147.4,1,1,1,3
15480.0,708.0,7,3592.25,1,3,4,8
15481.0,640.0,1,1993.34,1,1,3,5
15482.0,243.0,24,8107.83,2,4,4,10
15483.0,338.0,10,862.2,2,4,3,9
15484.0,121.0,7,4624.8,2,3,4,9
15485.0,91.0,8,5624.51,3,3,4,10
15486.0,0.0,1,102.0,4,1,1,6
15487.0,0.0,1,231.32,4,1,1,6
15488.0,124.0,5,431.92,2,3,2,7
15489.0,6.0,12,2327.36,3,4,4,11
15490.0,580.0,2,188.1,1,1,1,3
15491.0,65.0,7,3090.85,3,3,4,10
15492.0,30.0,2,659.4599999999999,3,1,2,6
15493.0,153.0,11,4280.43,2,4,4,10
15494.0,64.0,6,3770.95,3,3,4,10
15495.0,0.0,1,246.5,4,1,1,6
15496.0,0.0,1,146.14000000000001,4,1,1,6
15497.0,401.0,11,8643.46,1,4,4,9
15498.0,6.0,55,23860.81,3,4,4,11
15499.0,0.0,1,161.6,4,1,1,6
15500.0,333.0,4,1131.56,2,2,3,7
15501.0,0.0,2,402.5,4,1,2,7
15502.0,32.0,27,8673.53,3,4,4,11
15503.0,364.0,2,267.15,2,1,1,4
15504.0,372.0,5,413.9,1,3,2,6
15505.0,157.0,7,3497.14,2,3,4,9
15506.0,0.0,6,2040.03,4,3,3,10
15507.0,0.0,1,492.36,4,1,2,7
15508.0,250.0,6,1000.27,2,3,3,8
15509.0,0.0,1,166.51,4,1,1,6
15510.0,0.0,1,250.0,4,1,1,6
15511.0,334.0,5,909.23,2,3,3,8
15512.0,157.0,4,331.58,2,2,2,6
15513.0,6.0,41,27264.45,3,4,4,11
15514.0,183.0,20,5422.28,2,4,4,10
15515.0,0.0,1,171.81,4,1,1,6
15516.0,0.0,3,62.43,4,2,1,7
15517.0,0.0,1,267.03,4,1,1,6
15518.0,40.0,23,4103.78,3,4,4,11
15519.0,0.0,2,344.61,4,1,2,7
15520.0,121.0,1,343.5,2,1,2,5
15521.0,36.0,24,6674.44,3,4,4,11
15522.0,153.0,2,398.84,2,1,2,5
15523.0,372.0,18,17220.04,1,4,4,9
15524.0,372.0,2,591.4,1,1,2,4
15525.0,152.0,5,1280.8,2,3,3,8
15526.0,183.0,2,148.44,2,1,1,4
15527.0,32.0,31,5041.78,3,4,4,11
15528.0,0.0,1,229.33,4,1,1,6
15529.0,99.0,13,5084.5,3,4,4,11
15530.0,160.0,5,1813.72,2,3,3,8
15531.0,90.0,2,2007.44,3,1,3,7
15532.0,492.0,12,3708.05,1,4,4,9
15533.0,32.0,5,746.92,3,3,2,8
15534.0,0.0,1,162.25,4,1,1,6
15535.0,455.0,10,985.82,1,4,3,8
15536.0,0.0,1,259.09,4,1,1,6
15537.0,0.0,1,110.92,4,1,1,6
15538.0,464.0,11,3027.15,1,4,4,9
15539.0,302.0,1,538.46,2,1,2,5
15540.0,0.0,2,460.68,4,1,2,7
15541.0,0.0,1,85.13000000000001,4,1,1,6
15542.0,1032.0,4,895.9,1,2,3,6
15543.0,550.0,2,242.84,1,1,1,3
15544.0,3.0,26,8134.12,3,4,4,11
15545.0,638.0,2,428.05,1,1,2,4
15546.0,372.0,3,539.5500000000001,1,2,2,5
15547.0,32.0,28,10140.89,3,4,4,11
15548.0,0.0,1,158.09,4,1,1,6
15549.0,218.0,9,2308.46,2,4,4,10
15550.0,39.0,14,1995.6,3,4,3,10
15551.0,275.0,9,1659.28,2,4,3,9
15552.0,189.0,2,252.52,2,1,1,4
15553.0,62.0,1,437.23,3,1,2,6
15554.0,161.0,1,217.2,2,1,1,4
15555.0,1.0,46,11744.08,3,4,4,11
15556.0,0.0,1,279.77,4,1,1,6
15557.0,30.0,1,473.65000000000003,3,1,2,6
15558.0,434.0,2,143.32999999999998,1,1,1,3
15559.0,0.0,1,1109.4,4,1,3,8
15560.0,518.0,2,153.52,1,1,1,3
15561.0,128.0,9,1856.54,2,4,3,9
15562.0,396.0,3,673.3800000000001,1,2,2,5
15563.0,333.0,11,2781.21,2,4,4,10
15564.0,670.0,2,70.74000000000001,1,1,1,3
15565.0,0.0,2,173.16,4,1,1,6
15566.0,365.0,2,227.87,2,1,1,4
15567.0,0.0,1,186.01,4,1,1,6
15568.0,152.0,3,758.29,2,2,2,6
15569.0,40.0,10,3586.35,3,4,4,11
15570.0,70.0,27,9246.99,3,4,4,11
15571.0,183.0,14,4051.63,2,4,4,10
15572.0,191.0,10,4068.67,2,4,4,10
15573.0,122.0,5,1207.18,2,3,3,8
15574.0,667.0,7,1476.7,1,3,3,7
15575.0,0.0,1,30.1,4,1,1,6
15576.0,303.0,1,940.6700000000001,2,1,3,6
15577.0,34.0,5,397.98,3,3,2,8
15578.0,0.0,1,127.1,4,1,1,6
15579.0,304.0,7,1267.25,2,3,3,8
15580.0,428.0,14,1221.95,1,4,3,8
15581.0,33.0,43,5797.780000000001,3,4,4,11
15582.0,281.0,3,682.9100000000001,2,2,2,6
15583.0,0.0,1,107.86,4,1,1,6
15584.0,527.0,7,1275.0,1,3,3,7
15585.0,0.0,1,455.3,4,1,2,7
15586.0,497.0,4,1128.66,1,2,3,6
15587.0,32.0,7,1522.0800000000002,3,3,3,9
15588.0,0.0,1,579.6,4,1,2,7
15589.0,312.0,4,456.58,2,2,2,6
15590.0,372.0,6,1466.41,1,3,3,7
15591.0,464.0,3,217.9,1,2,1,4
15592.0,0.0,1,388.58,4,1,2,7
15593.0,0.0,1,199.8,4,1,1,6
15594.0,91.0,6,1767.53,3,3,3,9
15595.0,459.0,1,357.6,1,1,2,4
15596.0,69.0,16,3023.59,3,4,4,11
15597.0,61.0,3,554.52,3,2,2,7
15598.0,244.0,4,543.02,2,2,2,6
15599.0,0.0,3,1250.06,4,2,3,9
15600.0,519.0,5,1178.71,1,3,3,7
15601.0,32.0,35,14919.220000000001,3,4,4,11
15602.0,30.0,25,2975.9700000000003,3,4,4,11
15603.0,707.0,3,74.73,1,2,1,4
15604.0,0.0,1,216.39,4,1,1,6
15605.0,32.0,10,1933.4,3,4,3,10
15606.0,3.0,19,4733.47,3,4,4,11
15607.0,163.0,13,1578.57,2,4,3,9
15608.0,30.0,5,1785.98,3,3,3,9
15609.0,66.0,2,270.03000000000003,3,1,1,5
15610.0,0.0,1,112.46000000000001,4,1,1,6
15611.0,69.0,32,2858.37,3,4,4,11
15612.0,92.0,2,195.15,3,1,1,5
15613.0,494.0,1,433.71999999999997,1,1,2,4
15614.0,518.0,7,3008.86,1,3,4,8
15615.0,36.0,54,21282.07,3,4,4,11
15616.0,0.0,1,317.11,4,1,1,6
15617.0,487.0,3,828.5500000000001,1,2,2,5
15618.0,124.0,5,747.031,2,3,2,7
15619.0,0.0,1,336.40000000000003,4,1,2,7
15620.0,67.0,8,1909.93,3,3,3,9
15621.0,213.0,6,1158.77,2,3,3,8
15622.0,99.0,30,7318.08,3,4,4,11
15623.0,395.0,8,2437.05,1,3,4,8
15624.0,0.0,4,588.13,4,2,2,8
15625.0,278.0,14,3203.25,2,4,4,10
15626.0,0.0,4,1049.37,4,2,3,9
15627.0,489.0,2,566.9,1,1,2,4
15628.0,66.0,21,5603.360000000001,3,4,4,11
15629.0,0.0,4,2240.9,4,2,4,10
15630.0,587.0,4,1475.45,1,2,3,6
15631.0,526.0,1,596.67,1,1,2,4
15632.0,64.0,10,3147.31,3,4,4,11
15633.0,374.0,18,4173.41,1,4,4,9
15634.0,0.0,2,554.65,4,1,2,7
15635.0,456.0,1,100.35,1,1,1,3
15636.0,32.0,4,1444.58,3,2,3,8
15637.0,464.0,5,797.59,1,3,2,6
15638.0,39.0,9,2137.2,3,4,3,10
15639.0,0.0,5,1028.33,4,3,3,10
15640.0,40.0,34,23835.41,3,4,4,11
15641.0,311.0,12,5345.55,2,4,4,10
15642.0,790.0,1,105.78000000000002,1,1,1,3
15643.0,127.0,6,647.4,2,3,2,7
15644.0,0.0,4,813.0,4,2,2,8
15645.0,427.0,4,1042.57,1,2,3,6
15646.0,37.0,6,952.11,3,3,3,9
15647.0,0.0,1,169.0,4,1,1,6
15648.0,221.0,4,599.9,2,2,2,6
15649.0,163.0,4,2170.35,2,2,3,7
15650.0,369.0,3,539.03,1,2,2,5
15651.0,275.0,5,1259.06,2,3,3,8
15652.0,93.0,6,1411.84,3,3,3,9
15653.0,124.0,2,877.4399999999999,2,1,3,6
15654.0,0.0,2,922.53,4,1,3,8
15655.0,68.0,2,511.32,3,1,2,6
15656.0,281.0,4,748.5,2,2,2,6
15657.0,0.0,1,30.0,4,1,1,6
15658.0,39.0,13,2270.34,3,4,4,11
15659.0,0.0,3,532.49,4,2,2,8
15660.0,342.0,18,2764.14,2,4,4,10
15661.0,224.0,8,1215.95,2,3,3,8
15662.0,1063.0,2,283.73,1,1,1,3
15663.0,0.0,1,138.14,4,1,1,6
15664.0,519.0,7,1212.35,1,3,3,7
15665.0,68.0,5,4015.12,3,3,4,10
15666.0,702.0,2,632.9399999999999,1,1,2,4
15667.0,0.0,1,301.32,4,1,1,6
15668.0,189.0,1,76.32000000000001,2,1,1,4
15669.0,0.0,5,677.69,4,3,2,9
15670.0,431.0,3,315.2,1,2,1,4
15671.0,37.0,10,2635.4900000000002,3,4,4,11
15672.0,0.0,1,45.300000000000004,4,1,1,6
15673.0,2.0,10,6409.84,3,4,4,11
15674.0,67.0,18,6217.85,3,4,4,11
15675.0,156.0,4,542.04,2,2,2,6
15676.0,67.0,5,3324.09,3,3,4,10
15677.0,670.0,3,1305.63,1,2,3,6
15678.0,456.0,3,1893.89,1,2,3,6
15679.0,66.0,4,781.28,3,2,2,7
15680.0,486.0,12,4464.4800000000005,1,4,4,9
15681.0,30.0,16,2480.2,3,4,4,11
15682.0,0.0,3,316.99,4,2,1,7
15683.0,0.0,2,524.54,4,1,2,7
15684.0,430.0,6,147.8,1,3,1,5
15685.0,0.0,1,55.980000000000004,4,1,1,6
15686.0,0.0,1,90.0,4,1,1,6
15687.0,158.0,11,2981.5,2,4,4,10
15688.0,0.0,1,190.57,4,1,1,6
15689.0,3.0,3,521.03,3,2,2,7
15690.0,213.0,2,239.76,2,1,1,4
15691.0,341.0,5,511.8,2,3,2,7
15692.0,30.0,1,191.04,3,1,1,5
15693.0,0.0,1,37.5,4,1,1,6
15694.0,61.0,29,10566.46,3,4,4,11
15695.0,0.0,4,1131.04,4,2,3,9
15696.0,67.0,21,3757.4700000000003,3,4,4,11
15697.0,0.0,1,246.75,4,1,1,6
15698.0,0.0,1,46.2,4,1,1,6
15699.0,0.0,1,309.65,4,1,1,6
15700.0,0.0,3,664.03,4,2,2,8
15701.0,152.0,4,1542.14,2,2,3,7
15702.0,0.0,2,140.39000000000001,4,1,1,6
15703.0,0.0,1,211.5,4,1,1,6
15704.0,128.0,8,3744.1800000000003,2,3,4,9
15705.0,0.0,1,143.1,4,1,1,6
15706.0,31.0,7,1001.8100000000001,3,3,3,9
15707.0,184.0,4,945.58,2,2,3,7
15708.0,101.0,14,4323.9800000000005,2,4,4,10
15709.0,342.0,2,327.85,2,1,2,5
15710.0,0.0,1,898.87,4,1,3,8
15711.0,704.0,2,420.25,1,1,2,4
15712.0,96.0,13,3467.46,3,4,4,11
15713.0,372.0,6,985.99,1,3,3,7
15714.0,367.0,5,784.8100000000001,1,3,2,6
15715.0,673.0,5,658.02,1,3,2,6
15716.0,367.0,11,3056.81,1,4,4,9
15717.0,612.0,5,607.0,1,3,2,6
15718.0,0.0,1,293.79,4,1,1,6
15719.0,4.0,39,10134.36,3,4,4,11
15720.0,523.0,2,741.92,1,1,2,4
15721.0,0.0,1,507.08,4,1,2,7
15722.0,219.0,15,5120.05,2,4,4,10
15723.0,425.0,4,947.65,1,2,3,6
15724.0,69.0,5,299.8,3,3,1,7
15725.0,0.0,1,415.25,4,1,2,7
15726.0,0.0,1,321.91,4,1,1,6
15727.0,10.0,15,9445.51,3,4,4,11
15728.0,0.0,3,409.80000000000007,4,2,2,8
15729.0,36.0,5,154.70000000000002,3,3,1,7
15730.0,124.0,7,1708.18,2,3,3,8
15731.0,614.0,1,125.3,1,1,1,3
15732.0,36.0,12,1637.52,3,4,3,10
15733.0,311.0,1,162.3,2,1,1,4
15734.0,431.0,4,2263.3,1,2,4,7
15735.0,0.0,1,327.68,4,1,2,7
15736.0,579.0,3,1717.27,1,2,3,6
15737.0,37.0,12,1121.21,3,4,3,10
15738.0,69.0,45,13342.12,3,4,4,11
15739.0,245.0,1,449.12,2,1,2,5
15740.0,0.0,1,154.88,4,1,1,6
15741.0,520.0,2,208.62,1,1,1,3
15742.0,0.0,1,156.87,4,1,1,6
15743.0,127.0,4,784.46,2,2,2,6
15744.0,0.0,1,34.8,4,1,1,6
15745.0,183.0,6,1071.24,2,3,3,8
15746.0,0.0,2,182.96,4,1,1,6
15747.0,33.0,10,2560.66,3,4,4,11
15748.0,0.0,3,614.7600000000001,4,2,2,8
15749.0,40.0,4,21535.9,3,2,4,9
15750.0,152.0,24,6692.551,2,4,4,10
15751.0,526.0,14,1318.84,1,4,3,8
15752.0,155.0,10,4199.09,2,4,4,10
15753.0,131.0,1,79.2,2,1,1,4
15754.0,160.0,12,3001.86,2,4,4,10
15755.0,2.0,20,5936.95,3,4,4,11
15756.0,65.0,4,532.96,3,2,2,7
15757.0,189.0,6,2940.36,2,3,4,9
15758.0,0.0,1,205.25,4,1,1,6
15759.0,220.0,10,810.98,2,4,2,8
15760.0,0.0,5,-5795.87,4,3,1,8
15761.0,0.0,1,143.05,4,1,1,6
15762.0,215.0,2,583.75,2,1,2,5
15763.0,122.0,3,1048.67,2,2,3,7
15764.0,1.0,14,4453.28,3,4,4,11
15765.0,404.0,1,370.63,1,1,2,4
15766.0,184.0,4,799.66,2,2,2,6
15767.0,495.0,2,-242.70000000000002,1,1,1,3
15768.0,403.0,36,15559.46,1,4,4,9
15769.0,91.0,51,84269.38,3,4,4,11
15770.0,555.0,1,321.45,1,1,1,3
15771.0,555.0,3,1006.54,1,2,3,6
15772.0,0.0,1,280.88,4,1,1,6
15773.0,243.0,2,774.52,2,1,2,5
15774.0,304.0,7,1324.2,2,3,3,8
15775.0,129.0,2,150.5,2,1,1,4
15776.0,0.0,1,241.62,4,1,1,6
15777.0,7.0,9,1732.1599999999999,3,4,3,10
15778.0,610.0,1,307.95,1,1,1,3
15779.0,670.0,2,124.08000000000001,1,1,1,3
15780.0,37.0,3,475.28000000000003,3,2,2,7
15781.0,162.0,4,333.56,2,2,2,6
15782.0,32.0,6,3985.65,3,3,4,10
15783.0,0.0,1,246.3,4,1,1,6
15784.0,588.0,2,848.3299999999999,1,1,3,5
15785.0,61.0,26,5825.33,3,4,4,11
15786.0,368.0,9,8392.85,1,4,4,9
15787.0,92.0,3,948.05,3,2,3,8
15788.0,0.0,2,215.53,4,1,1,6
15789.0,610.0,7,1932.01,1,3,3,7
15790.0,0.0,1,220.85,4,1,1,6
15791.0,308.0,9,3541.79,2,4,4,10
15792.0,579.0,2,933.84,1,1,3,5
15793.0,489.0,9,2382.92,1,4,4,9
15794.0,1004.0,2,777.0,1,1,2,4
15795.0,580.0,8,1979.8700000000001,1,3,3,7
15796.0,39.0,22,5019.95,3,4,4,11
15797.0,97.0,6,2821.08,3,3,4,10
15798.0,612.0,3,1535.37,1,2,3,6
15799.0,101.0,4,1424.29,2,2,3,7
15800.0,160.0,7,1242.58,2,3,3,8
15801.0,62.0,4,1042.19,3,2,3,8
15802.0,0.0,3,-451.42,4,2,1,7
15803.0,670.0,4,1929.66,1,2,3,6
15804.0,90.0,19,3848.55,3,4,4,11
15805.0,61.0,40,9708.92,3,4,4,11
15806.0,130.0,3,784.58,2,2,2,6
15807.0,404.0,6,1807.57,1,3,3,7
15808.0,192.0,24,18248.83,2,4,4,10
15809.0,70.0,9,862.88,3,4,3,10
15810.0,306.0,13,2724.8,2,4,4,10
15811.0,161.0,10,3843.2200000000003,2,4,4,10
15812.0,34.0,13,5186.17,3,4,4,11
15813.0,0.0,2,1303.9099999999999,4,1,3,8
15814.0,61.0,8,2531.84,3,3,4,10
15815.0,36.0,5,2100.6,3,3,3,9
15816.0,0.0,3,93.3,4,2,1,7
15817.0,612.0,3,2766.4,1,2,4,7
15818.0,0.0,1,340.5,4,1,2,7
15819.0,130.0,11,3911.28,2,4,4,10
15820.0,0.0,1,206.98,4,1,1,6
15821.0,92.0,2,570.96,3,1,2,6
15822.0,182.0,8,1777.91,2,3,3,8
15823.0,193.0,6,3033.86,2,3,4,9
15824.0,367.0,2,890.94,1,1,3,5
15825.0,0.0,1,532.94,4,1,2,7
15826.0,0.0,6,2583.13,4,3,4,11
15827.0,36.0,42,3430.96,3,4,4,11
15828.0,0.0,1,1108.82,4,1,3,8
15829.0,336.0,2,636.14,2,1,2,5
15830.0,61.0,2,547.7,3,1,2,6
15831.0,1.0,4,747.76,3,2,2,7
15832.0,0.0,1,836.79,4,1,2,7
15833.0,1032.0,1,80.4,1,1,1,3
15834.0,160.0,9,3600.29,2,4,4,10
15835.0,0.0,4,954.09,4,2,3,9
15836.0,0.0,2,117.47,4,1,1,6
15837.0,184.0,2,777.01,2,1,2,5
15838.0,64.0,38,73404.11,3,4,4,11
15839.0,61.0,5,1020.74,3,3,3,9
15840.0,1.0,3,345.66,3,2,2,7
15841.0,183.0,12,2716.5,2,4,4,10
15842.0,395.0,3,528.75,1,2,2,5
15843.0,100.0,1,118.95000000000002,3,1,1,5
15844.0,0.0,1,130.73999999999998,4,1,1,6
15845.0,193.0,14,4273.65,2,4,4,10
15846.0,0.0,1,107.01,4,1,1,6
15847.0,334.0,5,822.57,2,3,2,7
15848.0,0.0,1,139.94,4,1,1,6
15849.0,0.0,1,-5876.34,4,1,1,6
15850.0,0.0,6,1058.72,4,3,3,10
15851.0,703.0,1,109.73,1,1,1,3
15852.0,188.0,3,257.26,2,2,1,5
15853.0,0.0,1,110.8,4,1,1,6
15854.0,213.0,21,5583.81,2,4,4,10
15855.0,96.0,6,1052.72,3,3,3,9
15856.0,34.0,58,33817.44,3,4,4,11
15857.0,580.0,2,570.48,1,1,2,4
15858.0,31.0,15,3917.87,3,4,4,11
15859.0,641.0,1,438.46,1,1,2,4
15860.0,156.0,17,2505.21,2,4,4,10
15861.0,457.0,15,4217.99,1,4,4,9
15862.0,333.0,13,2928.29,2,4,4,10
15863.0,706.0,5,358.7,1,3,2,6
15864.0,245.0,9,2014.22,2,4,3,9
15865.0,2.0,5,2248.92,3,3,4,10
15866.0,0.0,1,230.53,4,1,1,6
15867.0,37.0,35,8974.85,3,4,4,11
15868.0,585.0,1,94.53,1,1,1,3
15869.0,160.0,3,323.65999999999997,2,2,1,5
15870.0,153.0,4,862.61,2,2,3,7
15871.0,0.0,1,33.099999999999994,4,1,1,6
15872.0,523.0,4,795.68,1,2,2,5
15873.0,612.0,5,138.23999999999998,1,3,1,5
15874.0,129.0,25,11135.0,2,4,4,10
15875.0,648.0,1,111.72,1,1,1,3
15876.0,0.0,2,1449.1399999999999,4,1,3,8
15877.0,121.0,3,440.78,2,2,2,6
15878.0,912.0,2,330.77,1,1,2,4
15879.0,551.0,4,1157.3,1,2,3,6
15880.0,578.0,2,626.5600000000001,1,1,2,4
15881.0,425.0,8,438.24,1,3,2,6
15882.0,547.0,10,1448.91,1,4,3,8
15883.0,152.0,2,396.48,2,1,2,5
15884.0,641.0,3,243.75000000000003,1,2,1,4
15885.0,124.0,20,1737.57,2,4,3,9
15886.0,62.0,4,1052.8700000000001,3,2,3,8
15887.0,581.0,3,1027.15,1,2,3,6
15888.0,609.0,4,402.12,1,2,2,5
15889.0,187.0,9,1795.83,2,4,3,9
15890.0,426.0,5,535.65,1,3,2,6
15891.0,0.0,1,524.52,4,1,2,7
15892.0,496.0,1,128.2,1,1,1,3
15893.0,0.0,1,305.28000000000003,4,1,1,6
15894.0,578.0,2,420.29,1,1,2,4
15895.0,0.0,1,179.17,4,1,1,6
15896.0,0.0,1,-1899.67,4,1,1,6
15897.0,0.0,2,222.05,4,1,1,6
15898.0,121.0,29,5534.36,2,4,4,10
15899.0,547.0,1,112.5,1,1,1,3
15900.0,0.0,5,890.5,4,3,3,10
15901.0,126.0,9,684.23,2,4,2,8
15902.0,0.0,1,145.01,4,1,1,6
15903.0,30.0,15,8859.82,3,4,4,11
15904.0,333.0,1,164.68,2,1,1,4
15905.0,0.0,1,114.69,4,1,1,6
15906.0,250.0,12,2467.89,2,4,4,10
15907.0,182.0,3,967.45,2,2,3,7
15908.0,551.0,2,764.57,1,1,2,4
15909.0,0.0,1,191.94,4,1,1,6
15910.0,90.0,15,2681.8,3,4,4,11
15911.0,434.0,10,1401.55,1,4,3,8
15912.0,790.0,9,1074.7,1,4,3,8
